frame_num,id_class,id,box_X,box_Y,box_W,box_H,gender
411,0,113,1466,216,160,217,1.0
419,0,1,869,4,115,159,0.0
419,0,43,1534,312,191,306,
419,0,51,1216,165,196,304,1.0
419,0,74,1622,392,197,217,1.0
419,0,92,525,3,148,161,0.0
419,0,96,609,4,62,146,0.0
419,0,113,1460,214,155,221,1.0
422,0,1,872,2,114,159,0.0
422,0,43,1503,299,218,330,
422,0,51,1181,157,206,315,1.0
422,0,74,1593,392,212,227,1.0
422,0,96,612,3,54,149,0.0
422,0,113,1445,212,165,217,1.0
422,0,121,510,1,151,215,0.0
432,0,1,877,3,108,160,0.0
432,0,43,1464,310,224,324,
432,0,51,1096,116,208,312,1.0
432,0,74,1585,375,193,253,1.0
432,0,96,615,1,63,152,0.0
432,0,113,1400,196,163,233,1.0
432,0,121,510,0,155,212,0.0
432,0,124,867,17,54,146,0.0
433,0,1,872,3,114,160,0.0
433,0,43,1463,309,226,321,
433,0,51,1075,114,220,314,1.0
433,0,74,1582,373,195,256,1.0
433,0,96,619,0,62,152,0.0
433,0,113,1400,197,155,237,1.0
433,0,121,510,1,145,213,0.0
433,0,124,866,16,56,147,0.0
438,0,1,872,5,113,158,0.0
438,0,43,1373,303,285,320,
438,0,51,1065,99,182,297,1.0
438,0,74,1547,383,214,244,1.0
438,0,96,618,0,71,162,0.0
438,0,113,1357,189,178,251,1.0
438,0,121,509,6,142,208,0.0
438,0,124,865,12,61,151,0.0
439,0,1,872,5,114,159,0.0
439,0,43,1356,304,303,324,
439,0,51,1058,92,183,307,1.0
439,0,74,1534,383,221,264,1.0
439,0,96,619,0,71,161,0.0
439,0,113,1351,192,185,243,1.0
439,0,121,510,5,139,210,0.0
439,0,124,865,12,61,151,0.0
442,0,1,874,4,111,160,0.0
442,0,43,1346,304,306,326,
442,0,51,1042,81,174,320,1.0
442,0,74,1526,383,223,265,1.0
442,0,92,522,1,115,208,0.0
442,0,96,614,1,88,163,0.0
442,0,113,1332,188,185,257,1.0
442,0,121,514,60,127,149,0.0
448,0,1,879,5,104,159,0.0
448,0,43,1351,281,254,332,
448,0,51,996,61,181,333,1.0
448,0,74,1482,371,242,276,1.0
448,0,92,540,1,102,212,0.0
448,0,96,619,1,81,164,0.0
448,0,113,1335,181,156,263,1.0
448,0,124,865,15,61,147,0.0
450,0,1,882,4,103,158,0.0
450,0,43,1311,289,263,335,
450,0,51,996,52,164,334,1.0
450,0,74,1464,369,246,278,1.0
450,0,92,535,2,110,221,0.0
450,0,96,623,1,75,162,0.0
450,0,113,1322,177,160,264,1.0
450,0,124,865,16,57,144,0.0
452,0,1,881,5,101,152,0.0
452,0,43,1271,304,299,316,
452,0,51,993,45,158,296,1.0
452,0,74,1435,368,260,280,1.0
452,0,92,539,2,124,224,0.0
452,0,96,627,3,74,161,0.0
452,0,113,1252,171,222,260,1.0
452,0,124,863,16,59,144,0.0
453,0,1,886,5,96,152,0.0
453,0,43,1262,295,281,327,
453,0,51,993,40,152,294,1.0
453,0,74,1427,369,259,276,1.0
453,0,92,540,1,122,228,0.0
453,0,96,631,2,69,158,0.0
453,0,113,1251,173,214,260,1.0
453,0,124,864,17,58,143,0.0
454,0,1,883,4,99,152,0.0
454,0,43,1252,283,291,339,
454,0,51,993,37,152,285,1.0
454,0,74,1420,361,261,282,1.0
454,0,92,536,2,140,229,0.0
454,0,96,634,2,67,157,0.0
454,0,113,1244,172,220,260,1.0
454,0,124,865,18,59,142,0.0
455,0,1,880,4,102,153,0.0
455,0,43,1241,282,299,341,
455,0,51,992,32,146,283,1.0
455,0,74,1418,357,258,286,1.0
455,0,92,539,1,139,236,0.0
455,0,96,640,3,63,150,0.0
455,0,113,1243,167,214,261,1.0
455,0,124,866,16,59,144,0.0
459,0,1,878,5,106,155,0.0
459,0,43,1242,274,302,344,
459,0,51,979,20,135,317,1.0
459,0,74,1424,333,235,307,1.0
459,0,92,556,5,134,233,0.0
459,0,113,1242,155,187,272,1.0
459,0,124,865,16,61,143,0.0
478,0,1,904,12,47,138,0.0
478,0,43,1108,204,227,356,
478,0,51,893,7,142,235,1.0
478,0,74,1204,246,297,413,1.0
478,0,92,556,0,146,335,0.0
478,0,113,1169,116,157,217,1.0
478,0,124,868,13,77,151,0.0
478,0,137,1527,226,91,138,1.0
478,0,140,720,0,47,104,1.0
478,0,141,671,1,84,134,1.0
479,0,43,1072,191,258,381,
479,0,51,885,7,137,238,1.0
479,0,74,1197,243,293,414,1.0
479,0,92,558,0,140,330,0.0
479,0,113,1154,113,163,231,1.0
479,0,124,867,13,75,152,0.0
479,0,137,1528,227,89,137,1.0
479,0,140,735,2,39,101,1.0
479,0,141,675,3,80,132,1.0
480,0,43,1047,192,278,372,
480,0,51,883,10,121,230,1.0
480,0,74,1186,238,295,422,1.0
480,0,92,560,0,137,330,0.0
480,0,113,1142,111,169,242,1.0
480,0,124,864,17,73,145,0.0
480,0,137,1527,227,91,137,1.0
480,0,140,743,4,37,105,1.0
480,0,141,676,3,81,135,1.0
480,0,142,1414,231,84,126,
481,0,43,1018,123,298,438,
481,0,51,881,4,116,238,1.0
481,0,74,1188,229,289,431,1.0
481,0,92,562,0,142,333,0.0
481,0,113,1126,106,183,251,1.0
481,0,124,863,20,65,142,0.0
481,0,137,1530,228,89,135,1.0
481,0,140,744,2,34,112,1.0
481,0,141,687,4,72,128,1.0
481,0,142,1403,225,92,132,
483,0,43,991,142,300,412,
483,0,51,878,7,121,228,1.0
483,0,74,1197,236,247,419,1.0
483,0,92,553,6,149,327,0.0
483,0,113,1130,102,168,251,1.0
483,0,124,866,23,50,143,0.0
483,0,137,1527,228,91,136,1.0
483,0,140,745,1,33,129,1.0
483,0,141,691,3,63,137,1.0
487,0,43,987,96,271,462,
487,0,51,871,1,116,235,1.0
487,0,74,1201,201,233,401,1.0
487,0,92,548,26,168,310,0.0
487,0,137,1528,227,91,137,1.0
487,0,140,743,0,43,155,1.0
487,0,141,682,0,99,201,1.0
488,0,43,985,91,273,468,
488,0,51,872,1,114,234,1.0
488,0,74,1203,203,233,376,1.0
488,0,92,548,30,171,306,0.0
488,0,137,1528,227,93,137,1.0
488,0,140,749,3,40,144,1.0
488,0,141,686,0,99,202,1.0
489,0,43,986,108,259,453,
489,0,51,867,3,119,228,1.0
489,0,74,1198,198,237,375,1.0
489,0,92,551,33,171,299,0.0
489,0,137,1527,226,93,139,1.0
489,0,140,754,5,40,138,1.0
489,0,141,691,0,90,220,1.0
491,0,43,981,82,257,478,
491,0,51,862,0,118,241,1.0
491,0,74,1137,188,256,385,1.0
491,0,92,554,32,172,297,0.0
491,0,137,1529,227,92,138,1.0
491,0,141,693,0,101,279,1.0
504,0,43,968,125,148,422,
504,0,51,815,0,87,212,1.0
504,0,74,1084,146,219,403,1.0
504,0,92,574,114,198,224,0.0
504,0,113,1085,45,71,143,1.0
504,0,137,1529,227,90,138,1.0
504,0,141,698,6,136,252,1.0
507,0,1,894,3,91,160,0.0
507,0,43,927,76,192,456,
507,0,51,811,1,87,179,1.0
507,0,74,992,135,251,406,1.0
507,0,92,580,128,203,211,0.0
507,0,113,943,30,202,189,1.0
507,0,137,1535,230,90,137,1.0
507,0,141,706,10,143,247,1.0
510,0,1,890,5,94,156,0.0
510,0,43,912,97,184,367,
510,0,74,1018,120,200,416,1.0
510,0,92,598,147,195,190,0.0
510,0,137,1528,227,89,139,1.0
510,0,141,718,31,133,245,1.0
510,0,151,1201,140,87,185,1.0
512,0,1,889,4,83,158,0.0
512,0,43,937,88,141,336,
512,0,51,801,0,78,136,1.0
512,0,74,1018,111,184,416,1.0
512,0,92,625,162,171,163,0.0
512,0,137,1559,230,67,139,1.0
512,0,141,717,35,132,234,1.0
512,0,151,1190,136,85,220,1.0
512,0,152,1047,17,71,177,1.0
514,0,1,886,4,89,161,0.0
514,0,43,920,82,156,352,
514,0,74,1021,102,175,379,1.0
514,0,92,644,181,150,144,0.0
514,0,137,1560,230,65,137,1.0
514,0,141,691,46,158,231,1.0
514,0,151,1170,131,98,272,1.0
514,0,152,1033,13,73,182,1.0
515,0,1,874,5,104,161,0.0
515,0,43,925,72,149,362,
515,0,74,1024,102,171,364,1.0
515,0,92,648,191,153,130,0.0
515,0,137,1558,230,65,137,1.0
515,0,141,686,45,159,234,1.0
515,0,151,1165,127,99,279,1.0
515,0,152,1029,11,74,183,1.0
516,0,1,878,5,96,159,0.0
516,0,43,910,75,155,357,
516,0,74,1018,92,172,358,1.0
516,0,92,691,205,122,94,0.0
516,0,137,1557,230,68,138,1.0
516,0,141,691,48,161,224,1.0
516,0,151,1159,121,101,279,1.0
516,0,152,1023,14,74,142,1.0
518,0,1,885,5,74,159,0.0
518,0,43,907,65,141,292,
518,0,74,1007,75,160,380,1.0
518,0,113,1009,7,79,173,1.0
518,0,137,1559,229,67,139,1.0
518,0,141,696,53,160,238,1.0
518,0,151,1129,117,128,291,1.0
518,0,152,1015,9,73,112,1.0
525,0,43,865,44,118,197,
525,0,51,740,0,75,166,1.0
525,0,74,979,61,121,387,1.0
525,0,113,974,0,80,134,1.0
525,0,137,1559,229,67,140,1.0
525,0,141,710,106,169,190,1.0
525,0,151,1098,101,134,269,1.0
536,0,43,800,12,126,213,
536,0,51,707,2,91,178,1.0
536,0,74,897,8,120,229,1.0
536,0,137,1555,230,69,139,1.0
536,0,141,748,155,140,128,1.0
536,0,151,1041,77,137,290,1.0
568,0,1,859,5,73,228,0.0
568,0,43,645,0,109,259,
568,0,51,614,0,44,103,1.0
568,0,74,744,0,107,249,1.0
568,0,137,1536,228,86,139,1.0
568,0,151,866,3,128,235,1.0
568,0,157,674,605,365,436,0.0
574,0,43,629,0,102,223,
574,0,74,703,2,127,241,1.0
574,0,137,1533,228,89,138,1.0
574,0,151,838,0,136,242,1.0
574,0,157,757,606,276,467,0.0
574,0,159,797,191,225,491,0.0
580,0,43,605,0,109,205,
580,0,74,709,1,98,183,1.0
580,0,137,1537,229,85,136,1.0
580,0,151,823,3,111,220,1.0
580,0,157,745,547,280,519,0.0
580,0,159,835,181,199,379,0.0
581,0,43,602,0,108,205,
581,0,74,708,1,97,186,1.0
581,0,137,1534,229,87,136,1.0
581,0,151,817,3,107,217,1.0
581,0,157,743,520,272,542,0.0
581,0,159,843,177,191,370,0.0
592,0,1,886,6,99,156,0.0
592,0,43,583,1,83,159,
592,0,74,668,1,88,164,1.0
592,0,137,1529,227,91,137,1.0
592,0,151,775,2,99,161,1.0
592,0,157,677,368,318,518,0.0
594,0,1,885,7,101,153,0.0
594,0,43,580,0,78,165,
594,0,74,662,0,89,152,1.0
594,0,137,1530,228,89,136,1.0
594,0,151,764,2,111,168,1.0
594,0,157,669,361,303,528,0.0
594,0,159,837,150,179,320,0.0
598,0,1,877,6,108,131,0.0
598,0,43,572,0,85,166,
598,0,74,660,0,75,148,1.0
598,0,137,1533,227,89,140,1.0
598,0,151,737,0,118,176,1.0
598,0,157,660,332,282,542,0.0
598,0,159,840,134,164,307,0.0
598,0,167,538,2,48,88,1.0
600,0,1,877,6,109,132,0.0
600,0,43,567,0,72,161,
600,0,74,654,2,75,146,1.0
600,0,137,1532,227,88,140,1.0
600,0,151,729,2,127,165,1.0
600,0,157,671,319,248,507,0.0
600,0,159,840,128,158,307,0.0
607,0,1,899,7,85,120,0.0
607,0,43,558,0,74,121,
607,0,74,639,0,72,126,1.0
607,0,137,1559,227,64,138,1.0
607,0,151,721,1,92,143,1.0
607,0,157,644,235,239,525,0.0
607,0,159,801,113,170,312,0.0
610,0,1,897,8,85,108,0.0
610,0,43,555,2,74,120,
610,0,74,621,0,83,109,1.0
610,0,137,1559,228,64,137,1.0
610,0,151,720,0,87,139,1.0
610,0,157,639,215,232,544,0.0
610,0,159,791,96,167,312,0.0
610,0,167,506,0,52,97,1.0
612,0,1,897,8,86,106,0.0
612,0,43,551,3,76,117,
612,0,74,618,0,71,107,1.0
612,0,137,1559,228,64,137,1.0
612,0,151,718,0,84,143,1.0
612,0,157,635,192,238,547,0.0
612,0,159,778,87,177,346,0.0
612,0,167,518,2,52,92,1.0
622,0,1,900,5,83,117,0.0
622,0,43,530,0,75,94,
622,0,74,599,0,63,88,1.0
622,0,137,1560,229,62,134,1.0
622,0,151,692,0,84,100,1.0
622,0,157,593,105,236,484,0.0
622,0,159,795,46,142,406,0.0
622,0,167,508,1,52,90,1.0
624,0,1,899,5,85,118,0.0
624,0,43,533,0,100,91,
624,0,74,584,0,71,85,1.0
624,0,137,1560,228,62,135,1.0
624,0,151,684,0,85,89,1.0
624,0,157,583,92,231,485,0.0
624,0,159,781,47,145,407,0.0
624,0,167,519,0,62,90,1.0
626,0,1,902,5,80,120,0.0
626,0,74,578,0,65,88,1.0
626,0,137,1562,227,61,137,1.0
626,0,151,675,0,79,87,1.0
626,0,157,588,85,209,482,0.0
626,0,159,772,33,145,421,0.0
626,0,167,514,0,62,94,1.0
629,0,1,899,6,85,123,0.0
629,0,74,556,0,73,94,1.0
629,0,137,1563,227,59,137,1.0
629,0,151,664,0,88,80,1.0
629,0,157,582,70,200,438,0.0
629,0,159,762,17,145,395,0.0
629,0,167,515,0,59,98,1.0
631,0,1,892,5,93,133,0.0
631,0,74,543,0,85,94,1.0
631,0,137,1559,227,64,137,1.0
631,0,151,651,0,95,91,1.0
631,0,157,578,53,198,413,0.0
631,0,159,763,8,131,364,0.0
632,0,1,886,5,99,137,0.0
632,0,137,1559,227,64,137,1.0
632,0,151,647,0,96,90,1.0
632,0,157,578,48,191,405,0.0
632,0,159,748,6,139,357,0.0
632,0,167,513,0,60,94,1.0
642,0,1,870,5,115,159,0.0
642,0,137,1557,228,62,135,1.0
642,0,157,569,16,170,408,0.0
642,0,159,723,2,121,343,0.0
642,0,167,532,0,48,97,1.0
661,0,1,889,5,96,150,0.0
661,0,137,1556,226,64,140,1.0
661,0,157,545,0,138,253,0.0
661,0,159,669,0,92,220,0.0
661,0,180,1835,121,84,190,
666,0,1,878,5,108,153,0.0
666,0,137,1548,227,71,139,1.0
666,0,157,533,2,169,246,0.0
666,0,159,651,0,99,226,0.0
666,0,180,1836,118,83,193,
668,0,1,887,5,99,149,0.0
668,0,137,1557,227,62,138,1.0
668,0,157,535,4,129,241,0.0
668,0,159,645,0,90,218,0.0
668,0,180,1835,117,84,194,
671,0,1,881,4,104,151,0.0
671,0,137,1556,226,64,140,1.0
671,0,157,526,3,146,227,0.0
671,0,159,641,1,91,197,0.0
671,0,180,1835,115,84,196,
671,0,183,867,18,54,142,
674,0,1,895,7,86,145,0.0
674,0,137,1556,227,64,138,1.0
674,0,157,525,2,98,197,0.0
674,0,159,615,4,109,164,0.0
674,0,180,1835,114,84,197,
674,0,183,866,19,52,139,
681,0,1,881,5,97,153,0.0
681,0,137,1538,228,82,138,1.0
681,0,157,513,1,102,184,0.0
681,0,159,601,0,104,169,0.0
681,0,180,1835,115,84,196,
681,0,183,866,21,58,138,
684,0,1,883,7,97,149,0.0
684,0,137,1556,227,64,137,1.0
684,0,157,511,0,86,185,0.0
684,0,159,595,4,110,150,0.0
684,0,180,1838,115,81,196,
684,0,183,866,25,54,134,
691,0,1,884,7,94,147,0.0
691,0,137,1556,229,63,136,1.0
691,0,157,512,0,57,138,0.0
691,0,159,601,0,55,121,0.0
691,0,180,1838,115,81,195,
691,0,183,867,24,52,135,
692,0,1,872,6,109,152,0.0
692,0,137,1540,229,81,136,1.0
692,0,157,512,0,55,139,0.0
692,0,159,592,0,62,124,0.0
692,0,180,1838,115,81,195,
692,0,183,866,24,53,135,
698,0,1,877,6,104,149,0.0
698,0,137,1538,229,82,136,1.0
698,0,157,514,0,63,135,0.0
698,0,159,584,0,58,120,0.0
698,0,180,1835,114,84,195,
698,0,183,866,20,59,139,
715,0,1,879,5,107,152,0.0
715,0,137,1559,229,61,134,1.0
715,0,159,554,1,53,89,0.0
715,0,180,1834,109,85,194,
733,0,1,872,4,113,153,0.0
733,0,137,1561,230,61,132,1.0
733,0,180,1835,114,84,194,
735,0,1,867,5,119,153,0.0
735,0,137,1562,231,59,131,1.0
735,0,180,1835,115,84,194,
744,0,1,868,5,116,155,0.0
744,0,137,1559,230,61,132,1.0
744,0,180,1833,109,86,194,
748,0,1,867,6,118,153,0.0
748,0,137,1560,231,62,132,1.0
748,0,180,1838,109,81,197,
950,0,1,873,5,96,154,0.0
950,0,137,1529,226,94,139,1.0
1167,0,1,865,6,117,156,0.0
1167,0,137,1568,253,52,113,1.0
1167,0,195,1526,254,71,109,1.0
1225,0,1,866,4,120,160,0.0
1225,0,137,1569,253,50,113,1.0
1235,0,1,862,5,123,159,0.0
1235,0,137,1569,252,50,115,1.0
1235,0,195,1525,252,73,112,1.0
1245,0,1,866,2,121,161,0.0
1245,0,137,1565,252,55,117,1.0
1245,0,197,862,12,63,150,
1246,0,1,866,2,120,162,0.0
1246,0,137,1565,252,55,117,1.0
1246,0,197,861,12,65,149,
1272,0,1,874,3,114,157,0.0
1272,0,137,1568,251,53,118,1.0
1272,0,195,1528,252,81,115,1.0
1272,0,197,866,13,66,149,
1281,0,1,870,2,115,159,0.0
1281,0,137,1567,251,54,119,1.0
1281,0,195,1528,251,82,117,1.0
1283,0,1,874,0,113,162,0.0
1283,0,137,1567,250,55,120,1.0
1283,0,195,1528,251,80,117,1.0
1283,0,197,864,12,58,150,
1299,0,1,878,7,107,155,0.0
1299,0,137,1563,252,59,117,1.0
1299,0,197,863,13,63,147,
1300,0,1,879,7,104,155,0.0
1300,0,137,1563,252,59,117,1.0
1300,0,197,864,13,63,147,
1386,0,1,866,7,117,155,0.0
1386,0,137,1565,250,55,118,1.0
1389,0,1,867,7,114,154,0.0
1389,0,137,1566,249,53,116,1.0
1406,0,1,864,8,120,153,0.0
1406,0,137,1568,250,49,114,1.0
1406,0,201,1527,250,71,113,1.0
1410,0,1,864,8,119,155,0.0
1410,0,137,1569,250,50,113,1.0
1410,0,201,1528,252,69,109,1.0
1416,0,1,867,9,118,156,0.0
1416,0,137,1567,250,55,116,1.0
1416,0,201,1528,251,73,111,1.0
1419,0,1,865,8,123,156,0.0
1419,0,137,1567,249,55,117,1.0
1419,0,201,1527,250,75,113,1.0
1422,0,1,865,7,122,157,0.0
1422,0,137,1568,249,52,117,1.0
1422,0,201,1527,250,72,112,1.0
1479,0,1,870,9,113,152,0.0
1479,0,137,1570,250,47,115,1.0
1479,0,202,862,17,61,143,0.0
1483,0,1,867,8,118,153,0.0
1483,0,137,1569,249,49,117,1.0
1494,0,1,865,9,120,154,0.0
1494,0,137,1569,250,50,116,1.0
1494,0,202,863,14,59,147,0.0
1495,0,1,867,8,118,155,0.0
1495,0,137,1568,249,52,118,1.0
1495,0,202,863,15,58,146,0.0
1496,0,1,866,8,120,155,0.0
1496,0,137,1568,249,52,118,1.0
1496,0,202,864,15,57,147,0.0
1499,0,1,867,8,118,154,0.0
1499,0,137,1569,250,50,117,1.0
1499,0,202,862,14,61,147,0.0
1631,0,1,872,2,111,159,0.0
1631,0,137,1563,252,56,114,1.0
1631,0,205,648,0,79,97,0.0
1631,0,206,866,13,59,149,0.0
1634,0,1,869,3,113,159,0.0
1634,0,137,1562,252,58,115,1.0
1634,0,205,675,0,59,102,0.0
1634,0,206,862,15,66,146,0.0
1635,0,1,877,3,105,158,0.0
1635,0,137,1562,253,58,114,1.0
1635,0,205,676,0,55,110,0.0
1635,0,206,863,19,58,142,0.0
1637,0,1,886,4,97,152,0.0
1637,0,137,1563,253,56,113,1.0
1637,0,205,676,0,69,122,0.0
1637,0,206,864,27,52,135,0.0
1642,0,1,884,6,100,152,0.0
1642,0,137,1563,253,56,114,1.0
1642,0,205,692,0,70,130,0.0
1642,0,206,866,35,54,128,0.0
1648,0,1,804,2,182,159,0.0
1648,0,137,1562,252,58,115,1.0
1648,0,205,720,2,91,129,0.0
1717,0,137,1572,250,47,116,1.0
1717,0,205,831,0,171,208,0.0
1717,0,209,515,1,121,236,0.0
1726,0,137,1569,250,49,116,1.0
1726,0,205,859,0,129,204,0.0
1726,0,209,538,0,144,273,0.0
1737,0,137,1568,244,49,124,1.0
1737,0,205,849,0,134,208,0.0
1737,0,209,574,2,138,337,0.0
1741,0,137,1567,239,51,130,1.0
1741,0,205,855,1,124,203,0.0
1741,0,209,575,0,153,384,0.0
1749,0,137,1563,223,55,146,1.0
1749,0,205,838,0,138,198,0.0
1749,0,209,589,11,172,411,0.0
1751,0,137,1556,223,59,144,1.0
1751,0,205,834,0,137,196,0.0
1751,0,209,589,13,177,411,0.0
1802,0,209,494,349,250,589,0.0
1802,0,214,811,3,155,150,0.0
1808,0,209,523,384,244,552,0.0
1808,0,214,806,2,169,153,0.0
1812,0,209,520,399,252,535,0.0
1812,0,221,1839,118,80,191,
1814,0,209,520,407,253,529,0.0
1814,0,221,1839,112,80,194,
1814,0,223,1568,215,100,162,1.0
1822,0,209,524,403,249,530,0.0
1822,0,221,1838,109,81,196,
1822,0,223,1566,217,101,178,1.0
1823,0,209,518,398,256,533,0.0
1823,0,221,1838,109,81,196,
1823,0,223,1568,216,101,181,1.0
1824,0,209,526,388,246,548,0.0
1824,0,214,811,0,264,164,0.0
1824,0,221,1837,116,82,193,
1824,0,223,1569,217,97,180,1.0
1832,0,209,525,380,244,554,0.0
1832,0,214,808,4,155,147,0.0
1832,0,221,1839,110,80,198,
1832,0,223,1563,223,107,170,1.0
1832,0,227,541,1,74,90,0.0
1838,0,209,523,369,245,567,0.0
1838,0,214,806,4,167,150,0.0
1838,0,227,571,0,58,117,0.0
1844,0,209,525,365,243,568,0.0
1844,0,214,809,7,163,144,0.0
1844,0,227,580,0,68,145,0.0
1846,0,209,522,360,246,578,0.0
1846,0,214,813,3,201,149,0.0
1846,0,227,585,0,68,145,0.0
1859,0,209,519,361,238,573,0.0
1859,0,214,811,2,155,151,0.0
1859,0,223,1566,216,95,181,1.0
1859,0,227,597,3,116,176,0.0
1865,0,209,518,361,236,572,0.0
1865,0,214,811,2,150,150,0.0
1865,0,223,1566,213,89,180,1.0
1865,0,227,645,1,102,194,0.0
1870,0,209,520,361,231,576,0.0
1870,0,214,807,2,146,148,0.0
1870,0,223,1556,212,97,178,1.0
1870,0,227,658,0,105,219,0.0
1871,0,209,520,368,235,565,0.0
1871,0,214,806,2,151,147,0.0
1871,0,223,1551,214,101,173,1.0
1871,0,227,666,4,106,224,0.0
1876,0,209,521,373,236,560,0.0
1876,0,214,801,2,157,147,0.0
1876,0,223,1550,217,107,172,1.0
1876,0,227,701,1,104,237,0.0
1876,0,233,976,24,74,100,0.0
1878,0,209,520,376,237,557,0.0
1878,0,214,814,1,139,148,0.0
1878,0,223,1546,217,113,174,1.0
1878,0,227,717,0,100,243,0.0
1878,0,233,974,22,74,102,0.0
1879,0,209,518,378,243,554,0.0
1879,0,214,822,2,139,150,0.0
1879,0,223,1550,218,106,173,1.0
1879,0,227,714,0,116,244,0.0
1879,0,233,975,22,73,101,0.0
1881,0,209,486,380,275,553,0.0
1881,0,214,833,0,125,159,0.0
1881,0,223,1550,220,106,167,1.0
1881,0,227,715,0,123,246,0.0
1881,0,233,980,23,68,103,0.0
1883,0,209,496,381,265,552,0.0
1883,0,214,839,0,112,166,0.0
1883,0,223,1542,214,113,177,1.0
1883,0,227,712,2,161,270,0.0
1885,0,209,499,384,262,550,0.0
1885,0,223,1544,212,112,178,1.0
1885,0,227,720,6,158,269,0.0
1888,0,209,507,394,253,541,0.0
1888,0,223,1545,215,107,176,1.0
1888,0,227,745,2,161,282,0.0
1888,0,233,978,14,73,109,0.0
1892,0,209,472,404,291,528,0.0
1892,0,227,817,4,127,278,0.0
1892,0,233,967,21,81,97,0.0
1929,0,227,1091,145,262,304,0.0
1929,0,239,1582,213,131,169,1.0
1932,0,227,1167,153,222,298,0.0
1932,0,239,1580,213,133,166,1.0
1952,0,227,1315,212,235,270,0.0
1952,0,239,1599,215,110,159,1.0
1952,0,240,1840,118,79,191,
1953,0,227,1316,217,275,272,0.0
1953,0,239,1599,215,113,159,1.0
1953,0,240,1841,119,78,190,
1955,0,227,1317,226,273,260,0.0
1955,0,239,1600,216,111,157,1.0
1955,0,240,1840,115,79,194,
1957,0,227,1333,232,259,261,0.0
1957,0,239,1598,217,109,155,1.0
1957,0,240,1840,115,79,194,
1964,0,227,1425,242,187,255,0.0
1964,0,239,1611,211,101,150,1.0
1964,0,240,1838,113,81,198,
1971,0,227,1440,261,185,235,0.0
1971,0,239,1612,215,101,146,1.0
1971,0,240,1837,115,82,196,
1972,0,227,1450,259,190,236,0.0
1972,0,239,1616,214,100,145,1.0
1972,0,240,1837,116,82,195,
2050,0,227,1704,286,116,166,0.0
2050,0,241,1706,230,71,110,1.0
2069,0,227,1732,314,107,135,0.0
2069,0,241,1716,239,65,96,1.0
2163,0,227,1809,263,75,122,0.0
2163,0,241,1774,261,53,78,1.0
2200,0,227,1797,146,122,228,0.0
2200,0,241,1797,233,77,113,1.0
2200,0,249,820,7,136,151,0.0
2200,0,255,835,0,235,180,0.0
2200,0,257,1108,698,403,373,
2204,0,227,1797,117,122,246,0.0
2204,0,241,1798,230,71,116,1.0
2204,0,255,836,1,228,179,0.0
2204,0,257,1084,647,364,383,
2213,0,227,1798,115,121,258,0.0
2213,0,241,1796,231,70,112,1.0
2213,0,255,830,0,228,181,0.0
2213,0,256,957,19,90,115,0.0
2214,0,227,1796,120,123,253,0.0
2214,0,249,819,4,150,167,0.0
2214,0,255,904,10,155,162,0.0
2214,0,256,961,20,84,116,0.0
2214,0,257,1000,507,307,468,
2216,0,227,1801,117,118,250,0.0
2216,0,249,823,4,140,171,0.0
2216,0,255,873,14,186,158,0.0
2216,0,256,969,28,84,103,0.0
2216,0,257,987,473,291,483,
2220,0,227,1801,118,118,248,0.0
2220,0,249,821,8,139,150,0.0
2220,0,255,841,1,223,179,0.0
2220,0,256,976,20,77,114,0.0
2220,0,257,975,409,250,439,
2221,0,227,1797,123,122,246,0.0
2221,0,249,823,7,138,150,0.0
2221,0,255,838,0,230,181,0.0
2221,0,256,977,20,77,114,0.0
2224,0,227,1800,119,119,243,0.0
2224,0,249,817,4,144,153,0.0
2224,0,255,835,0,232,180,0.0
2224,0,257,862,356,310,463,
2233,0,227,1791,123,128,226,0.0
2233,0,249,820,3,143,150,0.0
2233,0,255,835,0,228,180,0.0
2233,0,257,817,258,214,435,
2243,0,227,1797,119,121,239,0.0
2243,0,241,1798,231,63,80,1.0
2243,0,249,820,4,144,152,0.0
2243,0,255,838,2,234,174,0.0
2243,0,257,708,171,216,475,
2251,0,241,1799,231,55,74,1.0
2251,0,249,817,4,134,145,0.0
2251,0,255,863,2,189,178,0.0
2251,0,257,659,118,190,429,
2264,0,227,1843,116,76,216,0.0
2264,0,249,813,3,137,146,0.0
2264,0,255,861,4,181,178,0.0
2264,0,257,581,50,178,411,
2268,0,227,1844,119,75,205,0.0
2268,0,249,813,3,146,148,0.0
2268,0,255,849,3,214,177,0.0
2268,0,257,559,44,177,395,
2291,0,241,1799,235,67,98,1.0
2291,0,249,809,1,140,147,0.0
2291,0,255,846,1,209,178,0.0
2291,0,257,509,0,94,257,
2306,0,227,1837,121,82,212,0.0
2306,0,241,1803,229,59,85,1.0
2306,0,249,810,2,149,150,0.0
2306,0,257,509,2,118,213,
2307,0,241,1804,231,59,94,1.0
2307,0,249,807,1,155,149,0.0
2307,0,257,512,1,125,225,
2314,0,227,1840,120,79,212,0.0
2314,0,241,1810,228,53,86,1.0
2314,0,249,810,2,140,145,0.0
2314,0,257,570,2,104,224,
2320,0,227,1840,118,79,206,0.0
2320,0,241,1811,230,55,80,1.0
2320,0,249,812,2,137,147,0.0
2320,0,255,865,1,180,177,0.0
2320,0,257,592,1,156,255,
2331,0,227,1828,118,91,209,0.0
2331,0,249,812,0,137,146,0.0
